Date,Open,High,Low,Close,Adj Close,Volume;Adj CloseBTC
2023-08-04,1834.890503,1847.912231,1817.413818,1827.712891,1827.712891,4861242484;11246.348633
2023-08-05,1827.798584,1836.464844,1824.807983,1834.987915,1834.987915,2866049749;11205.892578
2023-08-06,1834.845215,1836.248901,1824.986694,1827.462036,1827.462036,2963395076;11747.022461
2023-08-07,1827.239502,1842.522583,1804.716675,1826.938843,1826.938843,5837881974;11779.773438
2023-08-08,1826.931030,1873.847168,1824.430054,1855.807373,1855.807373,5812855406;11601.472656
2023-08-09,1855.779419,1869.736572,1845.489746,1854.297607,1854.297607,5870081833;11754.045898
2023-08-10,1854.348267,1863.310913,1845.442261,1850.753418,1850.753418,3760304518;11675.739258
2023-08-11,1850.741699,1855.066040,1839.569214,1847.124390,1847.124390,3353025102;11878.111328
2023-08-12,1847.171997,1852.281006,1845.719238,1848.889893,1848.889893,2291124840;11410.525391
2023-08-13,1849.053833,1859.916382,1834.804321,1839.280151,1839.280151,3054625661;11584.93457
2023-08-14,1839.323486,1853.836304,1834.800415,1844.185791,1844.185791,4083364724;11784.137695
2023-08-15,1844.164185,1845.547607,1816.325073,1826.932739,1826.932739,4483923893;11768.871094
2023-08-16,1827.036377,1829.361206,1798.966675,1805.659058,1805.659058,4976573383;11865.698242
2023-08-17,1805.567383,1807.714844,1551.713257,1684.933472,1684.933472,14208462072;11892.803711
2023-08-18,1682.038452,1698.124268,1644.930908,1660.945068,1660.945068,9645084584;12254.402344
2023-08-19,1660.844360,1693.228149,1654.075806,1669.471924,1669.471924,4871231360;11991.233398
2023-08-20,1669.587769,1692.328735,1662.901489,1684.852051,1684.852051,4105056995;11758.283203
2023-08-21,1685.022339,1685.082642,1651.959839,1667.269043,1667.269043,5077248383;11878.37207
2023-08-22,1667.279297,1668.638672,1596.384033,1633.892578,1633.892578,7244623133;11592.489258
2023-08-23,1634.401733,1696.593994,1629.581055,1679.274414,1679.274414,7191868448;11681.825195
2023-08-24,1679.248291,1682.489746,1641.627075,1659.944580,1659.944580,5104531920;11664.847656
2023-08-25,1660.269897,1671.970703,1635.967407,1652.935059,1652.935059,5396997823;11774.595703
2023-08-26,1652.927246,1654.777710,1643.712646,1646.306763,1646.306763,2423247747;11366.134766
2023-08-27,1646.271973,1659.267090,1645.902832,1657.513062,1657.513062,2624065031;11488.363281
2023-08-28,1657.439819,1659.328735,1627.446777,1652.457397,1652.457397,4855588534;11323.397461
2023-08-29,1652.274170,1742.637329,1639.576172,1729.725708,1729.725708,11304916729;11542.5
2023-08-30,1729.676636,1730.564697,1697.147217,1705.112183,1705.112183,5023904190;11506.865234
2023-08-31,1705.364502,1720.011963,1634.850952,1645.639160,1645.639160,6593153505;11711.505859
2023-09-01,1645.581299,1653.531738,1603.034180,1628.491211,1628.491211,6104510092;11680.820313
2023-09-02,1628.559692,1644.030640,1627.976074,1637.025391,1637.025391,2943590996;11970.478516
2023-09-03,1637.043579,1645.645142,1626.089233,1636.117676,1636.117676,3151878318;11414.03418
2023-09-04,1635.724731,1642.653198,1618.523682,1629.655273,1629.655273,3887968912;10245.296875
2023-09-05,1629.911011,1645.948364,1610.141235,1633.629395,1633.629395,4417491902;10511.813477
2023-09-06,1633.912109,1656.932739,1611.147705,1632.252319,1632.252319,4987397046;10169.567383
2023-09-07,1632.262817,1657.303711,1623.220459,1647.598267,1647.598267,4907290296;10280.351563
2023-09-08,1647.807617,1657.136353,1617.796509,1636.137817,1636.137817,4598495496;10369.563477
2023-09-09,1636.050415,1636.870728,1629.660889,1635.162354,1635.162354,2081625742;10131.516602
2023-09-10,1635.211670,1635.433105,1604.040527,1616.828857,1616.828857,4339499949;10242.347656
2023-09-11,1616.769775,1618.305786,1533.426758,1551.637695,1551.637695,7693700923;10363.138672
2023-09-12,1551.497803,1619.114014,1549.493774,1592.429443,1592.429443,6813819740;10400.915039
2023-09-13,1592.892334,1615.050293,1582.217529,1607.988525,1607.988525,4979469106;10442.170898
2023-09-14,1608.031616,1640.522705,1607.735352,1626.974365,1626.974365,5538958553;10323.755859
2023-09-15,1626.870117,1652.113159,1613.248657,1641.640381,1641.640381,4348584771;10680.837891
2023-09-16,1641.446411,1649.988647,1632.577881,1635.221680,1635.221680,2819575929;10796.951172
2023-09-17,1635.201050,1635.512939,1616.779297,1622.896729,1622.896729,3032716258;10974.905273
2023-09-18,1623.081909,1669.015381,1609.957397,1637.347046,1637.347046,5916674789;10948.990234
2023-09-19,1637.312012,1659.531738,1628.413208,1643.544678,1643.544678,4405868861;10944.585938
2023-09-20,1643.495361,1649.619141,1610.420776,1622.890625,1622.890625,5156431986;11094.34668
2023-09-21,1622.591797,1625.204590,1573.305786,1584.307007,1584.307007,5191732312;10938.271484
2023-09-22,1584.002563,1601.537720,1579.101318,1593.268311,1593.268311,3460791634;10462.259766
2023-09-23,1593.213135,1598.001709,1588.328979,1593.857788,1593.857788,2101436678;10538.459961
2023-09-24,1593.825684,1600.207275,1576.783325,1580.853394,1580.853394,3086456944;10246.186523
2023-09-25,1580.747437,1595.844116,1565.025513,1588.322876,1588.322876,4394930984;10760.066406
2023-09-26,1588.023193,1598.097778,1580.165527,1593.417236,1593.417236,3544861160;10692.716797
2023-09-27,1593.108276,1631.910767,1585.368896,1597.491211,1597.491211,5533036096;10750.723633
2023-09-28,1597.671997,1666.024170,1597.294678,1652.882690,1652.882690,6658092168;10775.269531
2023-09-29,1652.999878,1687.281250,1648.656494,1667.943848,1667.943848,5529687537;10709.652344
2023-09-30,1667.834473,1692.531128,1666.563843,1671.161865,1671.161865,3155292192;10844.640625
2023-10-01,1671.161499,1750.595703,1670.082153,1733.810425,1733.810425,5054880180;10784.491211
2023-10-02,1732.984009,1743.563599,1646.077637,1663.627563,1663.627563,8420552922;10619.452148
2023-10-03,1662.887207,1670.356323,1644.496460,1656.685669,1656.685669,4742827302;10575.974609
2023-10-04,1656.735962,1657.253540,1629.426636,1647.838135,1647.838135,5127524863;10549.329102
2023-10-05,1647.788208,1654.379028,1609.849976,1611.476440,1611.476440,5403759057;10669.583008
2023-10-06,1611.365723,1659.609863,1611.365723,1645.831543,1645.831543,4941208729;10793.339844
2023-10-07,1645.810913,1648.183716,1631.158203,1634.511230,1634.511230,2578994988;10604.40625
2023-10-08,1634.657349,1641.182373,1618.189209,1633.548584,1633.548584,3315554175;10668.96875
2023-10-09,1633.454834,1635.447876,1553.006958,1579.806641,1579.806641,7020801716;10915.685547
2023-10-10,1580.112061,1593.741333,1553.031738,1567.713013,1567.713013,5254966125;11064.458008
2023-10-11,1567.680786,1578.223511,1548.980469,1566.254761,1566.254761,5416504273;11296.361328
2023-10-12,1566.355957,1566.878174,1523.237549,1539.612427,1539.612427,5003930677;11384.181641
2023-10-13,1539.432861,1571.750610,1537.921143,1552.089478,1552.089478,4575141511;11555.363281
2023-10-14,1552.263794,1560.325073,1545.738770,1555.256836,1555.256836,2429214718;11425.899414
2023-10-15,1555.076050,1565.760864,1550.554565,1558.069824,1558.069824,2923337883;11429.506836
2023-10-16,1558.313477,1628.156250,1555.989624,1600.534302,1600.534302,8846928526;11495.349609
2023-10-17,1600.635620,1601.294678,1554.402954,1565.439575,1565.439575,5032686973;11322.123047
2023-10-18,1565.382813,1584.726929,1556.736328,1563.749878,1563.749878,4354138855;11358.101563
2023-10-19,1563.958130,1573.737671,1543.585083,1567.457031,1567.457031,5035110867;11483.359375
2023-10-20,1567.570923,1628.609009,1562.302856,1604.666870,1604.666870,6747486127;11742.037109
2023-10-21,1604.822266,1641.241821,1593.447998,1629.304443,1629.304443,4212179634;11916.334961
2023-10-22,1629.297729,1667.666626,1623.984741,1663.429932,1663.429932,5248406817;12823.689453
2023-10-23,1674.849243,1794.070435,1663.447998,1765.382690,1765.382690,14362295879;12965.891602
2023-10-24,1766.014648,1852.684448,1758.690063,1784.437500,1784.437500,15888690475;12931.539063
2023-10-25,1784.905029,1814.484741,1762.147095,1787.397583,1787.397583,9439066475;13108.0625
2023-10-26,1787.481934,1865.095215,1764.013062,1804.039307,1804.039307,11196672635;13031.173828
2023-10-27,1803.794922,1804.135864,1751.440063,1780.045288,1780.045288,7493399771;13075.248047
2023-10-28,1780.084229,1800.605347,1773.436646,1776.618164,1776.618164,4226112731;13654.21875
2023-10-29,1776.563965,1810.488647,1766.052979,1795.546021,1795.546021,4358528382;13271.285156
2023-10-30,1795.589111,1829.249512,1779.364502,1810.088623,1810.088623,7534051038;13437.882813
2023-10-31,1810.131592,1819.972656,1784.567627,1816.458984,1816.458984,6477922747;13546.522461
2023-11-01,1815.872070,1858.312866,1786.409546,1847.089722,1847.089722,10628825648;13780.995117
2023-11-02,1847.259888,1873.885010,1790.114746,1800.620972,1800.620972,9004197724;13737.109375
2023-11-03,1800.916504,1835.072510,1779.635498,1832.795166,1832.795166,7622864055;13550.489258
2023-11-04,1833.368896,1867.261353,1825.736572,1857.698608,1857.698608,4845080427;13950.300781
2023-11-05,1857.395630,1911.608643,1848.620117,1894.157715,1894.157715,8867152645;14133.707031
2023-11-06,1894.027100,1914.582642,1871.973022,1899.837402,1899.837402,8104122602;15579.848633
2023-11-07,1900.599731,1907.561401,1852.790894,1888.124268,1888.124268,9203228152;15565.880859
2023-11-08,1887.119019,1904.546265,1874.545654,1889.322388,1889.322388,6751627017;14833.753906
2023-11-09,1888.940308,2130.885254,1884.204346,2120.561035,2120.561035,24709695029;15479.567383
2023-11-10,2121.067383,2134.691406,2068.134277,2078.289795,2078.289795,14740624457;15332.31543
2023-11-11,2078.058350,2089.530518,2035.082153,2052.713867,2052.713867,10228351203;15290.902344
2023-11-12,2053.118652,2066.003418,2019.028076,2045.187012,2045.187012,7951011698;15701.339844
2023-11-13,2045.354492,2116.010742,2031.954224,2055.265381,2055.265381,14322027970;16276.34375
2023-11-14,2054.765381,2065.066895,1939.280396,1979.052612,1979.052612,13087862495;16317.808594
2023-11-15,1979.472656,2061.991699,1968.774658,2060.408447,2060.408447,12626326991;16068.138672
2023-11-16,2059.965820,2088.662354,1940.574219,1960.881592,1960.881592,14651619483;15955.587891
2023-11-17,1961.867554,1990.050537,1910.445435,1961.280762,1961.280762,11881648738;16716.111328
2023-11-18,1961.671265,1971.462280,1921.062378,1963.285034,1963.285034,8064677046;17645.40625
2023-11-19,1963.180054,2015.633911,1944.900879,2013.204468,2013.204468,7716048818;17804.005859
2023-11-20,2011.853394,2066.409912,1996.044312,2022.239136,2022.239136,12866464824;17817.089844
2023-11-21,2022.217285,2035.035889,1937.066772,1937.066772,1937.066772,13653500841;18621.314453
2023-11-22,1933.583130,2089.514160,1933.162964,2064.425293,2064.425293,13372200584;18642.232422
2023-11-23,2063.905518,2088.031982,2041.464233,2062.210693,2062.210693,7828437946;18370.001953
2023-11-24,2062.411865,2132.481201,2060.999023,2081.152100,2081.152100,12141148820;18364.121094
2023-11-25,2081.296143,2091.342773,2067.917236,2084.413086,2084.413086,5362623390;19107.464844
2023-11-26,2084.177490,2094.095947,2038.600464,2063.286133,2063.286133,8054814154;18732.121094
2023-11-27,2062.390869,2070.606201,1988.120361,2027.417358,2027.417358,10574810069;17150.623047
2023-11-28,2027.517212,2074.954102,1996.814697,2049.338135,2049.338135,9910633038;17108.402344
2023-11-29,2049.186768,2071.994385,2020.756592,2029.929199,2029.929199,8945151861;17717.414063
2023-11-30,2029.358398,2054.444336,2022.461792,2052.556152,2052.556152,8107789163;18177.484375
2023-12-01,2052.096680,2109.319092,2046.557007,2087.139893,2087.139893,10866891430;19625.835938
2023-12-02,2087.663574,2182.817871,2087.407959,2165.704102,2165.704102,9130124831;18802.998047
2023-12-03,2165.895752,2213.175781,2151.720947,2193.691650,2193.691650,8278465782;19201.091797
2023-12-04,2193.663330,2273.069824,2193.007324,2243.215820,2243.215820,16149367134;19445.398438
2023-12-05,2243.092529,2306.570313,2191.176270,2293.841797,2293.841797,15383072559;18699.765625
2023-12-06,2293.628174,2310.713135,2225.081055,2231.661377,2231.661377,12790612571;19154.230469
2023-12-07,2233.217773,2380.729736,2225.050537,2357.579590,2357.579590,14766891042;19345.121094
2023-12-08,2357.169189,2387.514404,2340.920410,2358.731934,2358.731934,12543458699;19191.630859
2023-12-09,2358.686035,2401.760498,2331.666016,2341.175293,2341.175293,10613312823;18321.144531
2023-12-10,2341.440186,2376.749756,2323.405762,2352.462646,2352.462646,7369608905;18553.916016
2023-12-11,2352.496582,2354.914063,2160.358154,2224.578857,2224.578857,17989249470;18264.992188
2023-12-12,2224.391113,2242.551270,2166.770020,2202.038086,2202.038086,11391132228;18058.904297
2023-12-13,2202.600342,2283.099121,2150.754395,2260.648682,2260.648682,12576395493;18803.65625
2023-12-14,2260.736084,2331.601563,2239.366211,2316.579102,2316.579102,12608711052;19142.382813
2023-12-15,2316.110352,2316.892822,2214.263184,2219.337402,2219.337402,10259157898;19246.644531
2023-12-16,2220.415527,2260.809814,2213.550781,2226.926514,2226.926514,6866555430;19417.076172
2023-12-17,2226.892578,2244.366455,2195.761719,2196.481201,2196.481201,7410453853;21310.597656
2023-12-18,2195.341797,2222.019287,2120.127441,2217.273438,2217.273438,10366536490;22805.162109
2023-12-19,2218.240967,2253.348877,2139.723389,2177.872559,2177.872559,10619179629;23137.960938
2023-12-20,2177.239502,2263.329102,2161.218750,2201.911377,2201.911377,12652290807;23869.832031
2023-12-21,2201.790039,2278.121582,2184.856689,2239.542480,2239.542480,12616530536;23477.294922
2023-12-22,2239.598145,2341.947510,2233.532715,2326.524902,2326.524902,16137246310;22803.082031
2023-12-23,2326.715820,2332.072021,2270.428955,2309.046387,2309.046387,7995772945;23783.029297
2023-12-24,2309.626709,2325.705078,2249.984375,2265.692139,2265.692139,9450799236;23241.345703
2023-12-25,2265.340576,2303.551025,2254.574463,2272.561768,2272.561768,8036302656;23735.949219
2023-12-26,2272.218750,2274.557373,2180.225342,2231.465332,2231.465332,10668581464;24664.791016
2023-12-27,2231.393066,2392.608643,2215.140381,2378.739990,2378.739990,14161342927;26437.037109
2023-12-28,2380.200684,2445.017578,2338.703857,2347.566162,2347.566162,15660799060;26272.294922
2023-12-29,2346.843750,2386.004639,2262.975830,2300.690674,2300.690674,12536968996;27084.808594
2023-12-30,2300.399658,2322.021484,2270.011963,2292.065430,2292.065430,6888195427;27362.4375
2023-12-31,2291.945313,2318.512939,2261.394287,2281.471191,2281.471191,6871481744;28840.953125
2024-01-01,2282.870361,2352.327881,2267.018066,2352.327881,2352.327881,6906765990;29001.720703
2024-01-02,2352.593506,2431.212402,2348.892334,2355.836426,2355.836426,12910543630;29374.152344
2024-01-03,2355.981445,2385.117676,2113.925293,2210.761963,2210.761963,19332933581;32127.267578
2024-01-04,2210.529053,2294.608154,2204.865723,2269.038086,2269.038086,11044564896;32782.023438
2024-01-05,2269.409424,2276.764648,2209.537109,2268.647217,2268.647217,10860953290;31971.914063
2024-01-06,2269.540039,2271.359375,2219.781982,2241.624756,2241.624756,5970741680;33992.429688
2024-01-07,2242.012695,2257.127930,2211.562500,2222.865967,2222.865967,6490053615;36824.363281
2024-01-08,2222.857666,2358.815674,2171.993652,2333.032715,2333.032715,13830287095;39371.042969
2024-01-09,2332.868164,2369.641602,2243.219238,2344.827148,2344.827148,14891130716;40797.609375
2024-01-10,2344.923584,2626.976807,2341.943115,2582.103516,2582.103516,29042100476;40254.546875
2024-01-11,2584.171631,2687.779053,2567.993652,2619.619141,2619.619141,22575246883;38356.441406
2024-01-12,2619.177002,2710.421875,2460.925537,2524.460205,2524.460205,23623839263;35566.65625
2024-01-13,2522.933838,2589.079834,2498.594482,2576.597900,2576.597900,12250316867;33922.960938
2024-01-14,2578.003662,2578.332275,2470.424316,2472.241211,2472.241211,9405587417;37316.359375
2024-01-15,2471.666992,2550.769043,2470.820801,2511.363770,2511.363770,9700630000;39187.328125
2024-01-16,2510.627197,2613.566895,2500.003906,2587.691162,2587.691162,11063317095;36825.367188
2024-01-17,2587.044678,2592.737061,2508.432861,2528.369385,2528.369385,10441017520;36178.140625
2024-01-18,2528.593262,2546.263916,2426.135498,2467.018799,2467.018799,11900028080;35791.277344
2024-01-19,2468.688965,2501.305176,2414.710938,2489.498535,2489.498535,11405278376;36630.074219
2024-01-20,2489.847656,2489.847656,2456.095703,2469.589111,2469.589111,5297826161;36069.804688
2024-01-21,2469.798584,2479.760498,2452.377686,2453.913086,2453.913086,4578471955;35547.75
2024-01-22,2454.987305,2463.447266,2303.502686,2310.826416,2310.826416,13923771728;30825.699219
2024-01-23,2310.951660,2348.031250,2167.282471,2240.686035,2240.686035,16182147521;33005.761719
2024-01-24,2241.749756,2261.384521,2197.656738,2233.561768,2233.561768,10134722960;32067.642578
2024-01-25,2233.969971,2240.380859,2173.686523,2217.710205,2217.710205,9302247037;32289.378906
2024-01-26,2217.441895,2280.383789,2196.140137,2267.199707,2267.199707,9975117607;32366.392578
2024-01-27,2267.319336,2282.544434,2252.385254,2267.885986,2267.885986,5144367230;32569.849609
2024-01-28,2268.192871,2306.898682,2242.683838,2257.208740,2257.208740,7296214994;30432.546875
2024-01-29,2256.995361,2320.027344,2237.711670,2317.064209,2317.064209,8948195551;33466.097656
2024-01-30,2317.435791,2388.870605,2298.281982,2344.493652,2344.493652,10173440062;34316.386719
2024-01-31,2343.558838,2349.611328,2264.443604,2282.544434,2282.544434,10807883277;34269.523438
2024-02-01,2282.175293,2309.842529,2243.571777,2303.824707,2303.824707,8895583113;33114.359375
2024-02-02,2303.706055,2323.053467,2282.230225,2308.038086,2308.038086,7186143091;33537.175781
2024-02-03,2307.980225,2327.346924,2293.538086,2296.038330,2296.038330,4647754021;35510.289063
2024-02-04,2296.116943,2309.011230,2272.304932,2289.546143,2289.546143,5438100035;37472.089844
2024-02-05,2289.205566,2334.676758,2270.067871,2298.888916,2298.888916,7277068110;36926.066406
2024-02-06,2298.955078,2389.826172,2296.788574,2372.201904,2372.201904,9520885493;38144.308594
2024-02-07,2372.262695,2442.636230,2353.706055,2423.745117,2423.745117,9660628536;39266.011719
2024-02-08,2424.080078,2459.556641,2414.749512,2419.906494,2419.906494,9941841732;38903.441406
2024-02-09,2419.773682,2522.724609,2419.362793,2487.515625,2487.515625,13634203177;46196.464844
2024-02-10,2487.650391,2516.719727,2475.857666,2501.228271,2501.228271,6474444159;46481.105469
2024-02-11,2501.129883,2537.679199,2495.214355,2507.570557,2507.570557,7347245813;44918.183594
2024-02-12,2507.578857,2663.842773,2473.812012,2658.115967,2658.115967,13022696866;47909.332031
2024-02-13,2659.586182,2686.455078,2599.169434,2642.185303,2642.185303,18271237044;47504.851563
2024-02-14,2641.685303,2786.893555,2621.025391,2777.902344,2777.902344,21448973822;47105.515625
2024-02-15,2777.601318,2865.845459,2764.010498,2824.378906,2824.378906,23734481937;48717.289063
2024-02-16,2825.480713,2858.450439,2760.331055,2803.691406,2803.691406,17057114638;47945.058594
2024-02-17,2803.735840,2805.128662,2724.386963,2786.672607,2786.672607,17932379943;49199.871094
2024-02-18,2786.709717,2892.843506,2767.913086,2878.998047,2878.998047,23355830478;52149.007813
2024-02-19,2881.296875,2983.370605,2860.263672,2943.574707,2943.574707,15163110589;51679.796875
2024-02-20,2944.106445,3031.524414,2879.903320,3013.503662,3013.503662,20341598470;55888.132813
2024-02-21,3015.653320,3017.190430,2875.418457,2970.355469,2970.355469,18897136867;56099.519531
2024-02-22,2969.599854,3030.666016,2907.109375,2971.007324,2971.007324,18058908246;57539.945313
2024-02-23,2970.139648,2991.329590,2906.583740,2921.658203,2921.658203,12822717059;54207.320313
2024-02-24,2921.962891,3003.195068,2907.700684,2992.385986,2992.385986,10701688842;48824.425781
2024-02-25,2992.366699,3117.428955,2984.393066,3112.697266,3112.697266,14620450464;49705.332031
2024-02-26,3112.529053,3197.375000,3037.954590,3178.993652,3178.993652,17504464351;47093.851563
2024-02-27,3178.405029,3287.958008,3167.830566,3244.519287,3244.519287,21090315368;46339.761719
2024-02-28,3243.893311,3485.450928,3201.575928,3385.703857,3385.703857,32885894265;46188.453125
2024-02-29,3386.802734,3518.969238,3303.905273,3341.919678,3341.919678,28469171094;45137.769531
2024-03-01,3341.965820,3452.626221,3341.851074,3435.053955,3435.053955,16880101987;49631.242188
2024-03-02,3436.159180,3459.747314,3398.898926,3422.049805,3422.049805,12024340617;48378.988281
2024-03-03,3422.875244,3491.168457,3372.214111,3490.993652,3490.993652,13643324467;50538.242188
2024-03-04,3489.340088,3641.459229,3446.017578,3630.433838,3630.433838,26772963830;48561.167969
2024-03-05,3631.928955,3828.159668,3224.119385,3554.964600,3554.964600,47706899137;48927.304688
2024-03-06,3554.067871,3901.434326,3502.802490,3819.226318,3819.226318,34938642613;48912.382813
2024-03-07,3818.311035,3939.593994,3738.685303,3874.347656,3874.347656,22457177587;51206.691406
2024-03-08,3874.830811,3998.826416,3828.363281,3892.061035,3892.061035,26135487051;52246.523438
2024-03-09,3892.119141,3950.396484,3880.658936,3915.418945,3915.418945,11926623780;54824.117188
2024-03-10,3915.590576,3968.723633,3800.564453,3881.193115,3881.193115,15783924355;56008.550781
2024-03-11,3881.237793,4087.050049,3745.125244,4066.445068,4066.445068,28806262507;57805.121094
2024-03-12,4066.690430,4092.284180,3831.889893,3980.273193,3980.273193,26917010932;57332.089844
2024-03-13,3980.265137,4083.007324,3936.627197,4006.457031,4006.457031,22028114691;61243.085938
2024-03-14,4005.745117,4011.102783,3721.788574,3883.140381,3883.140381,25434810823;59302.316406
2024-03-15,3882.856934,3928.775635,3571.774658,3735.220215,3735.220215,33505075433;55907.199219
2024-03-16,3736.104980,3780.894531,3468.079346,3522.860107,3522.860107,20199855932;56804.902344
2024-03-17,3523.029785,3676.263428,3414.172363,3642.413086,3642.413086,19938757095;58870.894531
2024-03-18,3642.298828,3642.497070,3456.091309,3517.985107,3517.985107,21162220224;57858.921875
2024-03-19,3518.347656,3546.582275,3149.286865,3157.618164,3157.618164,34166976701;58346.652344
2024-03-20,3158.396729,3534.826416,3059.654785,3513.393066,3513.393066,36605316331;58313.644531
2024-03-21,3514.017578,3586.905029,3412.222656,3492.991211,3492.991211,22213647922;57523.421875
2024-03-22,3492.897949,3541.898193,3254.969238,3333.687988,3333.687988,20574952329;54529.144531
2024-03-23,3335.592529,3433.758057,3273.115479,3336.593994,3336.593994,13242137554;54738.945313
2024-03-24,3336.666016,3470.344482,3301.277344,3454.636475,3454.636475,12156660941;52774.265625
2024-03-25,3454.885742,3657.118896,3421.790527,3590.883789,3590.883789,18603921705;51704.160156
2024-03-26,3591.085205,3678.789795,3545.428711,3587.504883,3587.504883,18505553577;55137.3125
2024-03-27,3587.313721,3664.383057,3460.393555,3500.115234,3500.115234,18753082145;55973.511719
2024-03-28,3500.216064,3609.705322,3465.332275,3561.293945,3561.293945,16419674157;55950.746094
2024-03-29,3561.011719,3583.701416,3475.725586,3511.806152,3511.806152,12712701619;57750.199219
2024-03-30,3511.827637,3566.084473,3489.902100,3507.944336,3507.944336,9389066783;58917.691406
2024-03-31,3507.951660,3655.218994,3507.242676,3647.856445,3647.856445,10499881424;58918.832031
2024-04-01,3647.819580,3648.129150,3418.695313,3505.030029,3505.030029,16002098681;59095.808594
2024-04-02,3504.818359,3506.962891,3215.985107,3277.234619,3277.234619,22076539151;59384.3125
2024-04-03,3277.324219,3368.111572,3205.649170,3311.441895,3311.441895,16010734587;57603.890625
2024-04-04,3311.495361,3443.207520,3253.319336,3330.040527,3330.040527,14476330517;58758.554688
2024-04-05,3330.005859,3345.666504,3214.244141,3318.885254,3318.885254,15214447092;59057.878906
2024-04-06,3318.864746,3397.592529,3308.983398,3354.183838,3354.183838,8956926798;58192.359375
2024-04-07,3354.213867,3458.508301,3346.114746,3453.494629,3453.494629,9931108526;56048.9375
2024-04-08,3453.498779,3727.616455,3409.511719,3695.292725,3695.292725,19055143129;58323.953125
2024-04-09,3695.341797,3724.922363,3455.107666,3505.163330,3505.163330,18279773833;58245.003906
2024-04-10,3505.156006,3561.516357,3415.180420,3543.737061,3543.737061,16872482726;59793.234375
2024-04-11,3543.452148,3616.194336,3477.171143,3505.247803,3505.247803,14076734489;60204.964844
2024-04-12,3505.329834,3552.589111,3103.430176,3243.034912,3243.034912,22104869556;59893.453125
2024-04-13,3242.940918,3299.663818,2862.393555,3004.900391,3004.900391,29930408174;63503.457031
2024-04-14,3005.547607,3174.666504,2914.422852,3156.941895,3156.941895,25486284994;63109.695313
2024-04-15,3156.830078,3277.561523,3026.538818,3101.600342,3101.600342,21925843181;63314.011719
2024-04-16,3101.140625,3127.160889,2997.754639,3084.920166,3084.920166,19441391169;61572.789063
2024-04-17,3084.923584,3123.669678,2918.553711,2984.727539,2984.727539,17711869375;60683.820313
2024-04-18,2984.705322,3094.842041,2956.127441,3066.027588,3066.027588,15183777035;56216.183594
2024-04-19,3065.953125,3127.114990,2868.795898,3059.278564,3059.278564,20399982867;55724.265625
2024-04-20,3059.478027,3170.672852,3021.784912,3157.627197,3157.627197,9918642130;56473.03125
2024-04-21,3157.571045,3197.506348,3119.552002,3147.288574,3147.288574,9394387894;53906.089844
2024-04-22,3147.663574,3236.659180,3131.367432,3201.652100,3201.652100,12063858733;51762.273438
2024-04-23,3201.588623,3264.419434,3154.589844,3219.911621,3219.911621,11054442653;51093.652344
2024-04-24,3219.957031,3292.921631,3105.982178,3139.805176,3139.805176,14000234760;50050.867188
2024-04-25,3139.624268,3190.976318,3074.804688,3156.509521,3156.509521,13989030260;49004.253906
2024-04-26,3156.384033,3166.188721,3103.104004,3130.164795,3130.164795,10622333862;54021.753906
2024-04-27,3129.727051,3279.451172,3071.340088,3252.168213,3252.168213,11820785577;55033.117188
2024-04-28,3252.245605,3351.176514,3249.149170,3262.774658,3262.774658,11379192678;54824.703125
2024-04-29,3262.340820,3285.468750,3116.199951,3215.428955,3215.428955,15032246816;53555.109375
2024-04-30,3215.381104,3249.378418,2918.228760,3012.286865,3012.286865,18266894653;57750.175781
2024-05-01,3011.015625,3020.173340,2815.923340,2969.784668,2969.784668,20005057445;57828.050781
2024-05-02,2969.794434,3015.050293,2894.329834,2988.168457,2988.168457,13163903903;56631.078125
2024-05-03,2988.134521,3127.155273,2960.182129,3103.541992,3103.541992,12862183229;57200.292969
2024-05-04,3103.619629,3167.541260,3096.267578,3117.576416,3117.576416,8283229638;53333.539063
2024-05-05,3117.636963,3170.055176,3075.586182,3137.249023,3137.249023,8783447639;57424.007813
2024-05-06,3137.510254,3220.152344,3048.238525,3062.728760,3062.728760,13008587255;56396.515625
2024-05-07,3062.750977,3129.081299,3003.013672,3006.577148,3006.577148,11743187337;57356.402344
2024-05-08,3006.315674,3037.196045,2938.472656,2973.657227,2973.657227,11791662158;58803.777344
2024-05-09,2973.971680,3057.958252,2951.223877,3036.020508,3036.020508,10861947179;58232.316406
2024-05-10,3036.231201,3052.729492,2881.000732,2909.791260,2909.791260,12278653601;55859.796875
2024-05-11,2909.845459,2942.178711,2888.083252,2911.602051,2911.602051,6795916454;56704.574219
2024-05-12,2911.658203,2953.047363,2902.201904,2928.701904,2928.701904,5908941395;49150.535156
2024-05-13,2928.813965,2994.869141,2865.134521,2949.359619,2949.359619,13352264795;49716.191406
2024-05-14,2949.213135,2959.546631,2863.545898,2881.157959,2881.157959,12444516140;49880.535156
2024-05-15,2881.224609,3041.602295,2864.735352,3037.056641,3037.056641,14666902956;46760.1875
2024-05-16,3036.014160,3041.807129,2925.087402,2945.131104,2945.131104,13035465176;46456.058594
2024-05-17,2945.136963,3120.301758,2934.112549,3094.118652,3094.118652,14449438097;43537.511719
2024-05-18,3094.553467,3146.790527,3087.704346,3122.948975,3122.948975,9407051320;42909.402344
2024-05-19,3122.824707,3137.148438,3056.754395,3071.843018,3071.843018,8747800800;37002.441406
2024-05-20,3071.858887,3690.805908,3050.297852,3663.855469,3663.855469,31228143948;40782.738281
